428,3152734,南场一村-松江 独卫 新上架 非一楼 主卧,南场一村 ,新桥松江,http://sh.baletu.com/house/3152734.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=428,1700,合租,20,-,场西路莘砖公路,154,4.5,2529人评论,2019-10-28 发布
429,5944541,启民苑-松江 独卫 保洁服务 新上架 电梯房 非一楼 主卧,启民苑 ,九亭松江,http://sh.baletu.com/house/5944541.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=429,1900,合租,30,-,涞泾路涞亭南路,6,4.5,4506人评论,2019-10-28 发布
430,2947554,富隆苑-宝山 独卫 新上架 电梯房 非一楼,富隆苑 ,共富宝山,http://sh.baletu.com/house/2947554.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=430,1600,合租,14,1,-,1321,4.5,20475人评论,2019-10-28 发布
431,2497723,爱博四村-闵行 独卫 维修服务 新上架 电梯房 智能电表,爱博四村 ,华漕闵行,http://sh.baletu.com/house/2497723.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=431,2380,合租,15,-,天山西路华翔路,177,4.5,9892人评论,2019-10-28 发布
432,1213660,爱博四村-闵行 新上架 电梯房 非一楼 朝南,爱博四村 ,华漕闵行,http://sh.baletu.com/house/1213660.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=432,2400,合租,20,-,天山西路华翔路,177,4.5,9892人评论,2019-10-28 发布
433,1213660,爱博四村-闵行 新上架 电梯房 非一楼 朝南,爱博四村 ,华漕闵行,http://sh.baletu.com/house/1213660.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=433,2400,合租,20,-,天山西路华翔路,177,4.5,9892人评论,2019-10-28 发布
434,966597,云间名门-松江 近地铁 新上架 电梯房 非一楼 朝南,云间名门 ,松江老城松江,http://sh.baletu.com/house/966597.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=434,1350,合租,20,9,-,696,4.5,819人评论,2019-10-28 发布
435,1335520,上海阳城（4支弄）-闵行 近地铁 新上架 电梯房 智能电表 非一楼,上海阳城（4支弄） ,古美罗阳闵行,http://sh.baletu.com/house/1335520.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=435,1400,合租,18,1,-,663,4.5,6676人评论,2019-10-28 发布
436,6121001,顾村镇白杨村-宝山 新上架 非一楼,顾村镇白杨村 ,顾村宝山,http://sh.baletu.com/house/6121001.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=436,1500,合租,15,-,-,663,4.5,2319人评论,2019-10-28 发布
437,4477331,天馨花园-宝山 近地铁 保洁服务 新上架 智能电表 非一楼 主卧 朝南,天馨花园 ,顾村宝山,http://sh.baletu.com/house/4477331.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=437,1690,合租,20,1,-,784,4.5,20475人评论,2019-10-28 发布
438,1038244,万业紫辰苑-宝山 带阳台 新上架 电梯房 智能电表 非一楼 朝南,万业紫辰苑 ,杨行宝山,http://sh.baletu.com/house/1038244.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=438,1350,合租,13,3,-,1088,4.5,20475人评论,2019-10-28 发布
439,452144,锦秋花园七期-宝山 近地铁 独卫 带阳台 新上架,锦秋花园七期 ,上大宝山,http://sh.baletu.com/house/452144.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=439,2680,合租,22,7,-,407,4.5,3420人评论,2019-10-28 发布
440,717792,上海阳城（6支弄）-闵行 近地铁 新上架 电梯房 智能电表 非一楼 朝南,上海阳城（6支弄） ,古美罗阳闵行,http://sh.baletu.com/house/717792.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=440,2000,合租,22,1,-,397,4.5,786人评论,2019-10-28 发布
441,2317972,爱博一村-闵行 独卫 新上架 电梯房 智能电表 非一楼 朝南,爱博一村 ,华漕闵行,http://sh.baletu.com/house/2317972.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=441,2100,合租,20,-,宁虹路申滨路,252,4.5,9892人评论,2019-10-28 发布
442,322001,易安小区-松江 新上架 主卧 朝南,易安小区 ,九亭松江,http://sh.baletu.com/house/322001.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=442,2100,合租,25,-,-,252,4.5,2529人评论,2019-10-28 发布
443,685185,东旭雅苑西区-浦东 独卫 新上架 电梯房 独立厨房 智能电表,东旭雅苑西区 ,外高桥浦东,http://sh.baletu.com/house/685185.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=443,2300,合租,22,6,-,1049,4.5,14140人评论,2019-10-28 发布
444,1397866,绿地海域笙晖-宝山 新上架,绿地海域笙晖 ,共富宝山,http://sh.baletu.com/house/1397866.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=444,1000,合租,13,1,-,1865,4.5,2938人评论,2019-10-28 发布
445,294398,爱博二村-闵行 独卫 新上架 电梯房 智能电表 朝南,爱博二村 ,华漕闵行,http://sh.baletu.com/house/294398.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=445,2600,合租,22,-,申滨路宁虹路,244,4.5,9892人评论,2019-10-28 发布
446,6081942,绿波苑-松江 新上架 非一楼,绿波苑 ,泗泾松江,http://sh.baletu.com/house/6081942.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=446,1500,合租,20,9,-,1655,4.5,5594人评论,2019-10-28 发布
447,514295,招商海德名门（海笛路333弄）-宝山 近地铁 新上架 电梯房 非一楼,招商海德名门（海笛路333弄） ,杨行宝山,http://sh.baletu.com/house/514295.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=447,850,合租,10,1,-,472,4.5,4375人评论,2019-10-28 发布
448,1774721,阳光欧洲城源水新墅-浦东 独卫 新上架 智能电表 非一楼 主卧,阳光欧洲城源水新墅 ,金桥浦东,http://sh.baletu.com/house/1774721.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=448,1900,合租,18,12,-,1113,4.5,14140人评论,2019-10-28 发布
449,4926162,美罗家园美安苑-宝山 独卫 新上架 电梯房 非一楼,美罗家园美安苑 ,罗店宝山,http://sh.baletu.com/house/4926162.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=449,1500,合租,15,7,-,1061,4.5,2644人评论,2019-10-28 发布
450,5995094,春江锦庐-闵行 独卫 新上架 电梯房 智能电表 非一楼 主卧 朝南,春江锦庐 ,古美罗阳闵行,http://sh.baletu.com/house/5995094.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=450,2580,合租,24,12,-,776,4.5,6676人评论,2019-10-28 发布
451,4780641,爱博五村-闵行 新上架 电梯房 非一楼 朝南,爱博五村 ,华漕闵行,http://sh.baletu.com/house/4780641.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=451,2500,合租,18,-,北翟路申长路,304,4.5,9892人评论,2019-10-28 发布
452,4678914,嘉骏香山苑-宝山 保洁服务 新上架 智能电表 非一楼,嘉骏香山苑 ,淞南宝山,http://sh.baletu.com/house/4678914.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=452,1790,合租,20,-,-,875,4.5,20475人评论,2019-10-28 发布
453,805123,北龙潭苑-松江 近地铁 新上架 非一楼 朝南,北龙潭苑 ,松江老城松江,http://sh.baletu.com/house/805123.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=453,1200,合租,20,9,-,640,4.5,758人评论,2019-10-28 发布
454,580536,爱博六村-闵行 新上架 电梯房 非一楼 朝南,爱博六村 ,华漕闵行,http://sh.baletu.com/house/580536.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=454,1500,合租,25,-,申长北路北翟路,140,4.5,9892人评论,2019-10-28 发布
455,1200386,云润家园-松江 带阳台 新上架 电梯房 非一楼,云润家园 ,九亭松江,http://sh.baletu.com/house/1200386.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=455,1800,合租,15,9,-,917,4.5,5483人评论,2019-10-28 发布
456,5692353,振新佳苑-青浦 独卫 保洁服务 维修服务 新上架 朝南,振新佳苑 ,徐泾青浦,http://sh.baletu.com/house/5692353.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=456,2100,合租,24,-,徐盈路菘泽大道,98,4.5,2452人评论,2019-10-28 发布
457,6070912,兴日家园-松江 带阳台 新上架 电梯房 非一楼 主卧,兴日家园 ,松江老城松江,http://sh.baletu.com/house/6070912.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=457,1150,合租,14,-,玉树路仓丰路,169,4.5,819人评论,2019-10-28 发布
458,2906408,河畔家苑-青浦 新上架 非一楼,河畔家苑 ,徐泾青浦,http://sh.baletu.com/house/2906408.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=458,1700,合租,20,17,-,625,4.5,2452人评论,2019-10-28 发布
459,5944519,文浦苑-松江 新上架 电梯房 非一楼 主卧,文浦苑 ,九亭松江,http://sh.baletu.com/house/5944519.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=459,2400,合租,38,-,涞泾路文浦路,191,4.5,4506人评论,2019-10-28 发布
460,2412959,安琪花苑-松江 新上架 电梯房 非一楼,安琪花苑 ,松江大学城松江,http://sh.baletu.com/house/2412959.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=460,1400,合租,15,9,-,1265,4.5,286人评论,2019-10-28 发布
461,5713942,美罗家园年吉苑-宝山 近地铁 独卫 保洁服务 新上架 电梯房 非一楼,美罗家园年吉苑 ,罗店宝山,http://sh.baletu.com/house/5713942.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=461,1400,合租,12,7,-,352,4.5,2644人评论,2019-10-28 发布
462,4248286,明珠家园三区-青浦 独卫 新上架 独立厨房,明珠家园三区 ,徐泾青浦,http://sh.baletu.com/house/4248286.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=462,1700,合租,20,-,明珠路徐祥路,268,4.5,1526人评论,2019-10-28 发布
463,2764415,西郊一区（别墅）-青浦 新上架,西郊一区（别墅） ,徐泾青浦,http://sh.baletu.com/house/2764415.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=463,1550,合租,15,-,盈港东路明珠路,96,4.5,1526人评论,2019-10-28 发布
464,1773282,绿庭尚城-松江 新上架 电梯房 智能电表 非一楼,绿庭尚城 ,九亭松江,http://sh.baletu.com/house/1773282.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=464,2200,合租,18,9,-,1238,4.5,6149人评论,2019-10-28 发布
465,5937451,樟树缘公寓-杨浦 新上架 非一楼 朝南,樟树缘公寓 ,周家嘴路杨浦,http://sh.baletu.com/house/5937451.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=465,2360,合租,13,12,-,427,4.5,10802人评论,2019-10-28 发布
466,234051,紫荆四村-嘉定 近地铁 带阳台 新上架 非一楼,紫荆四村 ,安亭嘉定,http://sh.baletu.com/house/234051.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=466,1450,合租,25,11,-,479,4.5,1205人评论,2019-10-28 发布
467,640454,九亭家园（沪亭南路1059弄）-松江 新上架 电梯房 非一楼,九亭家园（沪亭南路1059弄） ,九亭松江,http://sh.baletu.com/house/640454.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=467,1300,合租,15,-,涞泾路文浦路,185,4.5,2529人评论,2019-10-28 发布
468,2156881,林水美地苑-闵行 新上架 电梯房 非一楼,林水美地苑 ,莘庄闵行,http://sh.baletu.com/house/2156881.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=468,1080,合租,8,12,-,1478,4.5,6676人评论,2019-10-28 发布
469,4973304,行泰路281弄-浦东 新上架 非一楼,行泰路281弄 1室0厅1卫,外高桥浦东,http://sh.baletu.com/house/4973304.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=469,3000,整租,25,-,-,1478,4.5,5165人评论,2019-10-28 发布
470,4920304,五洲云景花苑-松江 带阳台 新上架,五洲云景花苑 ,九亭松江,http://sh.baletu.com/house/4920304.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=470,1750,合租,13,9,-,1695,4.5,9445人评论,2019-10-28 发布
471,855447,二联馨苑-闵行 新上架 电梯房 非一楼,二联馨苑 ,华漕闵行,http://sh.baletu.com/house/855447.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=471,1700,合租,20,2,-,1275,4.5,2452人评论,2019-10-28 发布
472,1038221,共富一村西区-宝山 近地铁 带阳台 保洁服务 新上架 智能电表 非一楼 主卧 朝南,共富一村西区 ,共富宝山,http://sh.baletu.com/house/1038221.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=472,1550,合租,22,1,-,566,4.5,20475人评论,2019-10-28 发布
473,6102459,新里绿地崴廉公寓-浦东 独卫 保洁服务 新上架 电梯房 非一楼,新里绿地崴廉公寓 ,金桥浦东,http://sh.baletu.com/house/6102459.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=473,2200,合租,17,12,-,1454,4.5,5165人评论,2019-10-28 发布
474,4477329,天馨花园-宝山 近地铁 独卫 保洁服务 新上架 智能电表 非一楼,天馨花园 ,顾村宝山,http://sh.baletu.com/house/4477329.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=474,2150,合租,18,1,-,784,4.5,20475人评论,2019-10-28 发布
475,2960981,锦秋花园七期-宝山 近地铁 新上架 非一楼,锦秋花园七期 ,上大宝山,http://sh.baletu.com/house/2960981.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=475,1700,合租,15,7,-,407,4.5,3420人评论,2019-10-28 发布
476,436063,爱博一村-闵行 独卫 新上架 电梯房 独立厨房 智能电表 非一楼 朝南,爱博一村 ,华漕闵行,http://sh.baletu.com/house/436063.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=476,3380,合租,25,-,宁虹路申滨路,252,4.5,9892人评论,2019-10-28 发布
477,3452057,爱博二村-闵行 独卫 带阳台 保洁服务 维修服务 新上架 电梯房 非一楼,爱博二村 2室1厅1卫,华漕闵行,http://sh.baletu.com/house/3452057.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=477,5200,整租,60,-,申滨路宁虹路,244,4.5,9892人评论,2019-10-28 发布
478,860527,招商海德名门（海笛路333弄）-宝山 近地铁 新上架,招商海德名门（海笛路333弄） ,杨行宝山,http://sh.baletu.com/house/860527.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=478,1100,合租,16,1,-,472,4.5,2938人评论,2019-10-28 发布
479,2949420,振新佳苑-青浦 独卫 带阳台 保洁服务 新上架 非一楼 朝南,振新佳苑 ,徐泾青浦,http://sh.baletu.com/house/2949420.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=479,1750,合租,20,-,徐盈路菘泽大道,98,4.5,1526人评论,2019-10-28 发布
480,6032704,文浦苑-松江 独卫 保洁服务 新上架 智能电表 非一楼,文浦苑 ,九亭松江,http://sh.baletu.com/house/6032704.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=480,1500,合租,28,-,涞泾路文浦路,191,4.5,220人评论,2019-10-28 发布
481,5996788,平南二村-闵行 近地铁 带阳台 维修服务 新上架 智能电表,平南二村 ,古美罗阳闵行,http://sh.baletu.com/house/5996788.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=481,4100,合租,34,12,-,448,4.5,6676人评论,2019-10-28 发布
482,2516111,庐秀新苑西区（南埭路185弄）-松江 带阳台 新上架 非一楼,庐秀新苑西区（南埭路185弄） ,松江老城松江,http://sh.baletu.com/house/2516111.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=482,1500,合租,20,9,-,1099,4.5,758人评论,2019-10-28 发布
483,3152705,南场一村-松江 独卫 新上架 主卧,南场一村 ,新桥松江,http://sh.baletu.com/house/3152705.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=483,1250,合租,13,-,场西路莘砖公路,154,4.5,2529人评论,2019-10-28 发布
484,5954873,莲浦府邸（宝铭路88弄）-闵行 独卫 维修服务 新上架 智能电表 非一楼,莲浦府邸（宝铭路88弄） ,七宝闵行,http://sh.baletu.com/house/5954873.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=484,2180,合租,19,12,-,1027,4.5,6676人评论,2019-10-28 发布
485,3163652,爱博二村-闵行 独卫 保洁服务 维修服务 可养宠物 新上架 智能电表 非一楼 主卧,爱博二村 ,华漕闵行,http://sh.baletu.com/house/3163652.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=485,3100,合租,20,-,申滨路宁虹路,244,4.5,9892人评论,2019-10-28 发布
486,1098671,鑫鑫花园-宝山 保洁服务 维修服务 新上架 电梯房 智能电表 朝南,鑫鑫花园 ,共富宝山,http://sh.baletu.com/house/1098671.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=486,1750,合租,18,1,-,1198,4.5,20475人评论,2019-10-28 发布
487,716271,三湘雅苑-宝山 近地铁 新上架 非一楼 主卧 朝南,三湘雅苑 ,通河宝山,http://sh.baletu.com/house/716271.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=487,2000,合租,17,1,-,787,4.5,2411人评论,2019-10-28 发布
488,6120995,顾村镇白杨村-宝山 新上架 非一楼,顾村镇白杨村 ,顾村宝山,http://sh.baletu.com/house/6120995.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=488,1300,合租,16,-,-,787,4.5,2319人评论,2019-10-28 发布
489,5355121,沧盛苑-松江 独卫 保洁服务 维修服务 新上架 电梯房 非一楼 主卧,沧盛苑 ,九亭松江,http://sh.baletu.com/house/5355121.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=489,1900,合租,21,-,九新公路田莊路(招呼站),340,4.5,5045人评论,2019-10-28 发布
490,5187655,爱博三村-闵行 独卫 维修服务 新上架 电梯房 智能电表 非一楼,爱博三村 ,华漕闵行,http://sh.baletu.com/house/5187655.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=490,2300,合租,18,-,宁虹路申滨路,297,4.5,9892人评论,2019-10-28 发布
491,1373868,长恒苑-杨浦 新上架 非一楼,长恒苑 ,中原社区杨浦,http://sh.baletu.com/house/1373868.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=491,2060,合租,18,8,-,808,4.5,10802人评论,2019-10-28 发布
492,1545329,金港花园一期-松江 近地铁 新上架 电梯房 智能电表 非一楼,金港花园一期 ,泗泾松江,http://sh.baletu.com/house/1545329.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=492,1650,合租,10,9,-,787,4.5,4506人评论,2019-10-28 发布
493,454805,上海阳城（6支弄）-闵行 近地铁 新上架 智能电表 非一楼 主卧,上海阳城（6支弄） ,古美罗阳闵行,http://sh.baletu.com/house/454805.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=493,1800,合租,20,1,-,397,4.5,6676人评论,2019-10-28 发布
494,6102492,启民苑-松江 独卫 带阳台 新上架 非一楼 主卧,启民苑 ,九亭松江,http://sh.baletu.com/house/6102492.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=494,1800,合租,18,-,涞泾路涞亭南路,6,4.5,4506人评论,2019-10-28 发布
495,880427,共富三村富康园-宝山 保洁服务 新上架 非一楼,共富三村富康园 ,共富宝山,http://sh.baletu.com/house/880427.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=495,1700,合租,15,1,-,1046,4.5,20475人评论,2019-10-28 发布
496,5956918,锦秋花园三期-宝山 近地铁 独卫 带阳台 新上架 非一楼,锦秋花园三期 ,上大宝山,http://sh.baletu.com/house/5956918.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=496,4280,合租,25,7,-,239,4.5,3420人评论,2019-10-28 发布
497,5642622,云润家园-松江 带阳台 新上架 电梯房 非一楼,云润家园 ,九亭松江,http://sh.baletu.com/house/5642622.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=497,2200,合租,25,9,-,917,4.5,5483人评论,2019-10-28 发布
498,5463383,蟠龙馨苑-青浦 近地铁 独卫 新上架 电梯房 朝南,蟠龙馨苑 ,徐泾青浦,http://sh.baletu.com/house/5463383.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=498,1800,合租,15,17,-,952,4.5,1337人评论,2019-10-28 发布
499,5176517,鑫峰苑-闵行 带阳台 新上架 非一楼,鑫峰苑 ,颛桥闵行,http://sh.baletu.com/house/5176517.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=499,800,合租,10,5,-,1470,4.5,6261人评论,2019-10-28 发布
500,1339207,康泰新城（华灵路1895弄）-宝山 带阳台 维修服务 新上架 非一楼 朝南,康泰新城（华灵路1895弄） ,大华宝山,http://sh.baletu.com/house/1339207.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=500,1800,合租,19,7,-,1840,4.5,1600人评论,2019-10-28 发布
501,5813224,崧泽华城佳福雅苑东区（崧泉路977弄）-青浦 独卫 带阳台 新上架 电梯房 非一楼,崧泽华城佳福雅苑东区（崧泉路977弄） 2室2厅1卫,青浦新城青浦,http://sh.baletu.com/house/5813224.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=501,3500,整租,120,-,秀禾路崧泉路,109,4.5,286人评论,2019-10-28 发布
502,2238169,龙悦小区二区-松江 独卫 新上架 电梯房 非一楼 主卧,龙悦小区二区 ,九亭松江,http://sh.baletu.com/house/2238169.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=502,1400,合租,15,9,-,1562,4.5,2529人评论,2019-10-28 发布
503,2956989,嘉骏花苑-宝山 带阳台 新上架 智能电表 主卧 朝南,嘉骏花苑 ,淞南宝山,http://sh.baletu.com/house/2956989.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=503,2250,合租,20,3,-,1507,4.5,20475人评论,2019-10-28 发布
504,5277659,志成花苑知雅汇-松江 独卫 带阳台 新上架 电梯房,志成花苑知雅汇 ,九亭松江,http://sh.baletu.com/house/5277659.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=504,1780,合租,20,9,-,1666,4.5,5483人评论,2019-10-28 发布
505,5808551,上海康城（莘松路958弄大浪湾道）-闵行 新上架 电梯房 非一楼,上海康城（莘松路958弄大浪湾道） ,莘庄闵行,http://sh.baletu.com/house/5808551.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=505,1600,合租,13,-,康城(北大门),199,4.5,5594人评论,2019-10-28 发布
506,4898916,兰港大楼-虹口 新上架 电梯房 非一楼 朝南,兰港大楼 ,江湾镇虹口,http://sh.baletu.com/house/4898916.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=506,2400,合租,20,3,-,994,4.5,3165人评论,2019-10-28 发布
507,2456442,共富花园-宝山 近地铁 独卫 新上架 电梯房 独立厨房 智能电表 非一楼,共富花园 ,共富宝山,http://sh.baletu.com/house/2456442.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=507,1850,合租,20,1,-,772,4.5,20475人评论,2019-10-28 发布
508,2906401,河畔家苑-青浦 新上架 非一楼,河畔家苑 ,徐泾青浦,http://sh.baletu.com/house/2906401.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=508,1800,合租,25,17,-,625,4.5,2452人评论,2019-10-28 发布
509,1090964,荣欣苑-松江 新上架 电梯房 非一楼,荣欣苑 ,松江老城松江,http://sh.baletu.com/house/1090964.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=509,900,合租,18,-,仓丰路玉树路,137,4.5,819人评论,2019-10-28 发布
510,1625279,锦秋花园五期-宝山 近地铁 独卫 新上架 独立厨房 朝南,锦秋花园五期 ,上大宝山,http://sh.baletu.com/house/1625279.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=510,2680,合租,25,7,-,369,4.5,3420人评论,2019-10-28 发布
511,3605618,逸兴家园-宝山 近地铁 新上架 电梯房 智能电表 非一楼,逸兴家园 ,淞南宝山,http://sh.baletu.com/house/3605618.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=511,2250,合租,18,3,-,343,4.5,20475人评论,2019-10-28 发布
512,3600155,上钞桂花苑-普陀 独卫 带阳台 新上架,上钞桂花苑 4室2厅1卫,曹杨普陀,http://sh.baletu.com/house/3600155.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=512,7800,整租,98,-,-,343,4.5,5537人评论,2019-10-28 发布
513,572936,龙洲苑-松江 新上架 非一楼 朝南,龙洲苑 ,九亭松江,http://sh.baletu.com/house/572936.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=513,1450,合租,25,9,-,1119,4.5,2529人评论,2019-10-28 发布
514,3846948,蓝天新村一村3期-松江 新上架 朝南,蓝天新村一村3期 ,松江老城松江,http://sh.baletu.com/house/3846948.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=514,1299,合租,21,-,松东路环城路,303,4.5,857人评论,2019-10-28 发布
515,4906942,共康八村-宝山 独卫 新上架 非一楼,共康八村 3室1厅1卫,共康宝山,http://sh.baletu.com/house/4906942.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=515,6000,整租,95,1,-,1092,4.5,2411人评论,2019-10-28 发布
516,2525983,菊祥苑-宝山 新上架 电梯房 智能电表 非一楼 主卧 朝南,菊祥苑 ,顾村宝山,http://sh.baletu.com/house/2525983.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=516,1350,合租,18,-,-,1092,4.5,2224人评论,2019-10-28 发布
517,5438734,三湘海尚-宝山 新上架 电梯房 非一楼 朝南,三湘海尚 ,淞南宝山,http://sh.baletu.com/house/5438734.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=517,1500,合租,15,-,-,252,4.5,1600人评论,2019-10-28 发布
518,6015708,葑润华庭南3区-宝山 近地铁 保洁服务 新上架,葑润华庭南3区 ,上大宝山,http://sh.baletu.com/house/6015708.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=518,2608,合租,26,-,-,252,4.5,3420人评论,2019-10-28 发布
519,795538,安琪花苑-松江 保洁服务 新上架 主卧 朝南,安琪花苑 ,松江大学城松江,http://sh.baletu.com/house/795538.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=519,1250,合租,20,9,-,1265,4.5,2561人评论,2019-10-28 发布
520,3552315,汇秀公寓-宝山 近地铁 新上架 电梯房 非一楼 朝南,汇秀公寓 ,通河宝山,http://sh.baletu.com/house/3552315.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=520,2400,合租,15,1,-,95,4.5,2411人评论,2019-10-28 发布
521,4972102,锦秋花园十期-宝山 近地铁 独卫 新上架,锦秋花园十期 ,上大宝山,http://sh.baletu.com/house/4972102.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=521,2580,合租,25,-,-,95,4.5,2732人评论,2019-10-28 发布
522,1397875,绿地海域笙晖-宝山 新上架,绿地海域笙晖 ,共富宝山,http://sh.baletu.com/house/1397875.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=522,800,合租,7,1,-,1865,4.5,2938人评论,2019-10-28 发布
523,2479162,莱顿小城怡林花园-松江 新上架 电梯房 非一楼,莱顿小城怡林花园 ,松江大学城松江,http://sh.baletu.com/house/2479162.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=523,1800,合租,20,9,-,1945,4.5,2561人评论,2019-10-28 发布
524,6120998,顾村镇白杨村-宝山 新上架 非一楼 朝南,顾村镇白杨村 ,顾村宝山,http://sh.baletu.com/house/6120998.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=524,1600,合租,18,-,-,1945,4.5,2319人评论,2019-10-28 发布
